"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","M"
13119006300,13119,"63","ごたんだいせき","五段田遺跡","板橋区 西台三丁目","[旧石器時代][縄文時代（中期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・墳墓","[旧石器時代]ブロック　[縄文時代]住居　炉穴　土坑　[弥生時代]住居　方形周溝墓　土坑　溝　[奈良時代][平安時代]溝　[中世]掘立柱建物　竪穴状遺構　地下式土壙　段切状遺構　[近世]土坑　井戸　畝状遺構　道路状遺構","ナイフ形石器　石刃　剥片　縄文土器　石器　弥生土器　土師器　埴輪　陶磁器　土師質土器　金属製品　銭貨",139.6682525,35.77443569,TRUE
13119009900,13119,"99","しまいはた／しむら／しむらさかうえいせき","四枚畑／志村／志村坂上遺跡","板橋区 前野町三丁目　 前野町四丁目　 志村一丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・貝塚","[旧石器時代]ブロック　礫群　[縄文時代]住居　土坑　ピット　[弥生時代]住居　[古墳時代]住居　[奈良時代][平安時代]溝　[近世]溝　道路","ナイフ形石器　掻器　縄文土器　石器　けつ状耳飾　土偶　骨角器　弥生土器　土師器　須恵器",139.6953217,35.7739031,TRUE
13119010100,13119,"101","しむらしろやまいせき・しむらじょうし","志村城山遺跡・志村城址","板橋区 志村二丁目","[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・城館","[弥生時代]環濠　[古墳時代]方形周溝墓　[奈良時代][平安時代]住居　掘立柱建物　柵列　[中世]土壙　溝　堀","縄文土器　打斧　磨斧　石鏃　掻器　磨石　弥生土器　土師器　須恵器　支脚　羽口　鉄針　陶磁器",139.6877743,35.7758087,TRUE
13119010400,13119,"104","あずさわかいづか／あずさわみやのまえみなみいせき","小豆沢貝塚／小豆沢宮ノ前南遺跡","板橋区 小豆沢二丁目　 小豆沢四丁目","[縄文時代（早・前・中・後・晩期）][弥生時代（中・後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・貝塚","[縄文]住居　土坑　埋甕　焼土範囲　貝層　[弥生時代]方形周溝墓　[奈良・平安]竪穴建物跡　掘立柱建物跡　ピット　[近世]溝　[時代不明]小穴　","縄文土器　石器　礫　石製品　土製品　貝製品　弥生土器　ガラス小玉　土師器　須恵器　灰釉陶器　鉄鏃　銅製巡方　石製丸鞆　陶磁器",139.7000938,35.77888896,TRUE
13119013300,13119,"133","はやせまえ／とくまるがはらおおはしいせき","早瀬前／徳丸原大橋遺跡","板橋区 高島平六丁目　 新河岸三丁目","[縄文時代（早期・中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落","[弥生時代]溝　[古墳時代]方形周溝墓　[平安時代]掘立柱建物　井戸　水田　[平安時代][中世][近世]溝","弥生土器　土師器　須恵器　石器　勾玉　石製模造品　木製品　木材　柱根　植物遺体　動物遺体　陶磁器　銭貨",139.6506256,35.79304784,TRUE
13119013400,13119,"134","ふなどいせき","舟渡遺跡","板橋区 舟渡一丁目　 舟渡二丁目　 舟渡三丁目","[縄文時代（前期〜中期）][弥生時代（後期）][古墳時代][平安時代][中世][近世]","包蔵地・集落","[平安時代]住居　溝　[中世]柱穴　井戸　大溝　掘立柱建物跡　[古墳時代]方形周溝墓　溝","縄文土器（縄文前〜中期）　弥生土器（弥生後期）　土師器　須恵器　木製品　陶磁器　根碑　石製品　木製品　土製品　石器　鉄製品　　土器　古銭　金属製品",139.6876999,35.79456869,TRUE
13119013500,13119,"135","","板橋区No.135遺跡","板橋区 赤塚四丁目","［中世］［近世］","その他（塚）","","",139.6395013,35.78496198,TRUE
13119016500,13119,"165","","板橋区No.165遺跡","板橋区 仲宿","[中世]","地下式壙","[中世]地下式土坑","",139.7099964,35.75271592,TRUE
13119016800,13119,"168","たかしまだいらきたいせき","高島平北遺跡","板橋区 高島平九丁目","[古墳時代]［奈良時代］［平安時代］［中世］[近世]","集落","[古墳時代]竪穴状遺構　土坑　集石　祭祀遺構　[奈良時代][平安時代]住居　[近世]水田　[時代不明]井戸　溝　木桶","土師器　玉類　石製品　木製品　木材　動物遺体　陶磁器　土製品　瓦　石製品　漆器　銭貨",139.6661438,35.78978954,TRUE
13119017000,13119,"170","なかじゅくいせき","仲宿遺跡","板橋区 仲宿","[縄文時代（早期）][古墳時代][中世][近世]","包蔵地","[中世]井戸　溝　[近世]建物　土坑","陶磁器",139.7103054,35.75625435,TRUE
13119017200,13119,"172","くぼたいせき","久保田遺跡","板橋区 栄町　 中板橋","[旧石器時代][縄文時代（草創・前期〜後期）][弥生時代（前期・後期）][奈良時代][平安時代][中世][近世]","包蔵地・集落","[弥生時代][中世][近世]土坑　[中世]掘立柱建物　[近世]溝　[時代不明]井戸","縄文土器　弥生土器",139.7003833,35.7555021,TRUE
13119017500,13119,"175","さかしたさんちょうめいせき","坂下三丁目遺跡","板橋区 坂下三丁目","[縄文時代（前期〜後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落","[弥生時代（後期）]〜［古墳時代（前期）］土坑　井戸跡　溝跡","縄文土器　弥生土器　[古墳時代（前期）]土師器　[奈良・平安時代]土師器・須恵器　[中世]土器・陶器",139.6807991,35.78582407,TRUE
13120000200,13120,"2","おおいずみがくえんちょうきたおおいずみちょうNo.1いせき","大泉学園町・北大泉町No.1遺跡","練馬区 西大泉四丁目","[縄文時代（中期）][奈良時代][平安時代][中世]","包蔵地","集石土坑","土師器　陶器",139.5771344,35.76533944,TRUE
13120000300,13120,"3","おおいずみがくえんちょうきたおおいずみちょうNo.2いせき","大泉学園町・北大泉町No.2遺跡","練馬区 大泉学園町五丁目","[縄文時代（中期〜後期）][奈良時代][平安時代][中世]","集落","[時代不明]柱穴　溝状遺構","縄文土器　土師器　陶器",139.5826962,35.76414155,TRUE
13120000400,13120,"4","おおいずみがくえんちょうきたおおいずみちょうNo.3いせき","大泉学園町・北大泉町No.3遺跡","練馬区 大泉学園町三丁目","[縄文時代（前期〜中期）][中世]","包蔵地","","縄文土器　陶器",139.5871937,35.76344509,TRUE
13120001000,13120,"10","がいかんどうろかんれん","外かん道路関連遺跡","練馬区 大泉町三丁目　 大泉町四丁目","[旧石器時代][縄文時代（草創期〜後期）][弥生時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・集落・その他（低湿地）","[縄文時代]石器製作址（石鏃）　[弥生時代]方形周溝墓　[古墳時代]竪穴住居跡","（旧石器）尖頭器　ナイフ型石器　（縄文）縄文土器　打製石斧　石鏃　垂飾り　（弥生〜古墳）土器　木器（段梯子　農耕具）　ガラス玉　（奈良・平安）土師器　須恵器",139.5996239,35.76386297,TRUE
13120002000,13120,"20","まるやまいせき","丸山遺跡","練馬区 大泉町三丁目","[旧石器時代][縄文時代（早期〜後期）][弥生時代][奈良時代][平安時代][中世]","集落","[旧石器時代]礫群　[弥生時代]住居　[中世]地下式土坑　[時代不明]溝状遺構","石器　縄文土器　弥生土器　土師器　須恵器",139.5983193,35.7636401,TRUE
13120002400,13120,"24","","練馬区No.24遺跡","練馬区 東大泉四丁目","[中世]","地下式横穴","[中世]地下式土坑","",139.5829452,35.75231391,TRUE
13120002600,13120,"26","","練馬区No.26遺跡","練馬区 東大泉四丁目","[中世]","地下式横穴","[中世]地下式土坑","",139.5841812,35.75248109,TRUE
13120003800,13120,"38","ふじみいけいせきぐん","富士見池遺跡群","練馬区 関町北三丁目　 関町南四丁目","[旧石器時代][縄文時代（早期〜後期）][中世]","集落","[旧石器時代]石器ブロック　礫群　[縄文時代]住居","石器（石鏃　打製石斧）　石棒　縄文土器",139.5691093,35.72575664,TRUE
13120004500,13120,"45","しろやまいせき・あたごやまるい","城山遺跡・愛宕山塁","練馬区 上石神井三丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代][中世]","集落・城館","[旧石器時代]礫群　[縄文時代]住居　石器集中部　礫群　炉穴　集石土坑　濠状遺構　住居址　[中世]堀","石器　縄文土器　弥生土器　ナイフ形石器　尖頭器　細石刃　細石刃核　石鏃　扶入磨石　鉄製品",139.5927615,35.732401,TRUE
13120005000,13120,"50","しゃくじいだいいせき・しゃくじいじょうあと","石神井台遺跡・石神井城跡","練馬区 石神井台一丁目","[旧石器時代][縄文時代（早期〜後期）][古墳時代][奈良時代][平安時代][中世]","集落・城館","[旧石器時代]礫群　[中世]ピット　地下式土坑　溝状遺構　[時代不明]住居　柱穴群　溝状遺構","石器　縄文土器　弥生土器　土師器　須恵器　陶磁器　木製品　素焼土器　瓦器　鉄器　石臼",139.5958224,35.73608288,TRUE
13120006400,13120,"64","いけぶちいせき","池淵遺跡","練馬区 石神井町五丁目","[旧石器時代][縄文時代（草創期〜後期）][弥生時代（後期）][古墳時代][中世]","集落","[旧石器時代]礫群　[縄文時代]住居　土坑　ピット　[中世]溝状遺構","石器（打製石斧　石皿　石鏃）　縄文土器　弥生土器　土師器　須恵器　陶磁器",139.6020365,35.73797788,TRUE
13120009800,13120,"98","おさきいせき","尾崎遺跡","練馬区 春日町五丁目","[旧石器時代][縄文時代（早期〜晩期）][弥生時代][奈良時代][平安時代][中世][近世]","集落・墓地","[旧石器時代]礫群　[縄文時代]焼土　[弥生時代]土坑　溝状遺構　[平安時代]住居　井戸　[中世]柱穴群　井戸　土坑　溝状遺構　[近世]溝状遺構","石器　縄文土器　弥生土器　土師器　須恵器　陶磁器　木器",139.6398092,35.74706462,TRUE
13120010800,13120,"108","くりやま・うまのかみやしきあといせき","栗山・右馬頭屋敷跡遺跡","練馬区 練馬二丁目","[旧石器時代][縄文時代（草創期〜後期）][弥生時代（後期）][古墳時代][平安時代][中世]","集落","[旧石器時代]石器ブロック　礫群　[縄文時代]住居　炉穴　陥穴　土坑　ピット　[平安時代]住居　[時代不明]溝状遺構","縄文土器　石器　弥生土器　土師器　須恵器",139.6531301,35.74299634,TRUE
13120013000,13120,"130","ねりまじょうあと","練馬城跡","練馬区 向山三丁目","[旧石器時代][縄文時代（早期〜中期）][弥生時代][古墳時代][奈良時代][平安時代][中世]","集落・城館","[旧石器時代]石器ブロック　[縄文時代]炉穴　集石　土坑　[古墳時代]住居[中世]堀切り","縄文土器　石器　土師器　須恵器",139.6458275,35.74255871,TRUE
13120014800,13120,"148","べんてんいけていしっちいせき","弁天池低湿地遺跡","練馬区 東大泉三丁目","[縄文時代（後期）][中世][近世]","包蔵地","水田","縄文土器　陶器　木製品　（近世）陶磁器",139.5904229,35.75597831,TRUE
13121000200,13121,"2","とねりいせき","舎人遺跡","足立区 舎人二丁目　 舎人四丁目　 舎人五丁目　 舎人六丁目","[古墳時代][奈良時代][中世][近世]","集落","[古墳時代]方形周溝墓　鍛冶遺構　[古墳時代]〜[奈良時代]住居　ピット　土坑　[中世]井戸　火葬墓","土師器　須恵器　土製支脚　土錘　鞴羽口　滑石製品(臼玉・鏡)　鉄滓　人骨",139.7688769,35.81459542,TRUE
13121001300,13121,"13","いこう・やじった・はざまいせき","伊興・谷下・狭間遺跡","足立区 東伊興一丁目　 東伊興二丁目　東伊興三丁目　東伊興四丁目　 伊興本町一丁目　伊興本町二丁目","[縄文時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落・その他（祭祀）","[古墳時代]住居　ピット　土坑　竪穴　井戸　溝　方形周溝墓　[古墳時代]〜[平安時代]ピット　土坑　井戸　[平安時代]火葬墓","縄文土器　石鏃　弥生土器　土師器　須恵器　鉄鏃　刀子　鉄器　砥石　紡錘車　土錘　土製支脚　埴輪　管玉　勾玉　子持勾玉　臼玉　ガラス製品　鏡　帯金具　有孔円板　石製・土製模造品　人骨",139.7867297,35.80310019,TRUE
13121001400,13121,"14","きょうづか","経塚","足立区 伊興本町二丁目","[中世]","経塚","","星の兜鉢　木製塗瓶子　銅製六器　鉄製経筒　五鈷鈴　大刀足金物　小札　銭貨",139.7863177,35.8002043,TRUE
13121001700,13121,"17","わかみやはちまんじんじゃいせき","若宮八幡神社遺跡","足立区 伊興二丁目　 伊興三丁目　 伊興四丁目　 西伊興二丁目","[奈良時代][平安時代][中世][近世]","包蔵地","[奈良時代]〜[中世]ピット　[平安時代]井戸　[近世]土坑　溝","土師器　須恵器　土錘　勾玉　陶器　釘　下駄　井戸枠",139.7819918,35.79499701,TRUE
