"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","E"
13104008000,13104,"80","にしわせださんちょうめいせき","西早稲田三丁目遺跡","新宿区 西早稲田三丁目 高田馬場二丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][古墳時代][近世]","包蔵地・集落・屋敷","[旧石器時代]石器ブロック 礫群 [縄文時代]集石 集石土坑 住居跡 [弥生時代]竪穴住居跡 [弥生時代][古墳時代]住居跡 掘立柱建物跡 方形周溝墓 溝状遺構 土坑 [古墳時代]住居跡 掘立柱建物跡 土坑 竪穴式住居跡 [近世]地下室 溝状遺構 土坑","石器 礫 縄文土器 弥生土器 ガラス製品 壷棺 鉄釧 土師器 須恵器 土製品 石製品 鉄製品 古墳土器 磁器 陶器 金属製品 骨製品 木製品 せっ器 近世土器",139.7115907,35.71294957,TRUE
13104008100,13104,"81","すみよしちょういせき","住吉町遺跡","新宿区 住吉町","[近世]","屋敷","[近世]地下室 半地下室 井戸 溝状遺構 土坑 小穴 段切り状遺構","磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 石製品",139.7198233,35.69453204,TRUE
13104008200,13104,"82","わかまつちょういせき","若松町遺跡","新宿区 若松町 河田町","[近世]","屋敷","[近世]地下室 井戸 ごみ穴 溝 礎石 盛土 土坑 小穴 杭穴","縄文土器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 骨角製品 ガラス製品 石製品",139.7167062,35.6992612,TRUE
13104008300,13104,"83","はらいかたまちいせき","払方町遺跡","新宿区 払方町","[近世]","屋敷","[近世]地下室　井戸　土坑　柱穴列　溝状遺構　植栽痕　小穴　半地下室　柱穴","磁器　陶器　せっ器　近世土器　瓦　土製品　金属製品　木製品　骨角製品　ガラス製品　石製品　縄文土器",139.7368474,35.69792708,TRUE
13104008400,13104,"84","すみよしちょうにしいせき","住吉町西遺跡","新宿区 住吉町 市谷台町 余丁町","[旧石器時代][縄文時代（中期）][近世]","包蔵地・屋敷","[縄文時代]陥し穴 柱穴 性格不明遺構 [近世]地下室 土坑 井戸 溝 建物跡 飛石 池 胞衣皿埋納遺構 半地下室 道路遺構 柱穴 小穴","石器 縄文土器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 骨角製品 ガラス製品 石製品",139.71763,35.69486265,TRUE
13104008500,13104,"85","おわりとくがわけしもやしきあといせき","尾張徳川家下屋敷跡","新宿区 戸山一丁目　 戸山二丁目　 戸山三丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代][近世]","包蔵地・屋敷","[弥生時代]?[平安時代]畦畔状遺構　木道状遺構　流路跡　[中世][近世]水田跡　丸木橋状遺構　[近世]石組遺構　「御泉水」の土手　溝","石器　縄文土器　土器　須恵器　土師器　磁器　陶器　金属製品　銭貨等　磁器　陶器　金属製品　銭貨　木製品　煙管　板状部材　せっ器　近世土器　瓦",139.7134789,35.7040287,TRUE
13104008600,13104,"86","いちがやなかのちょうにしいせき","市谷仲之町西遺跡","新宿区 市谷仲之町","[近世]","屋敷","[近世]地下室 土坑 井戸 溝 半地下室 植栽痕 溝状遺構 土蔵基礎 建物跡 塀跡 柱列 胞衣処理施設 大型土坑 小穴 柱穴列 柱穴 礎石 土取穴 石組桝 埋甕 敷石 胞衣埋納遺構","磁器 陶器 せっ器 近世土器 瓦 石製品 土製品 金属製品 木製品 骨角製品 ガラス製品",139.7223124,35.69531275,TRUE
13104008700,13104,"87","ばんしょういんあと","万昌院跡","新宿区 筑土八幡町","[近世]","社寺・その他の墓","","",139.7389633,35.70448006,TRUE
13104008800,13104,"88","いちがやかがちょうにちょうめいせき","市谷加賀町二丁目遺跡","新宿区 市谷加賀町二丁目 市谷柳町","[旧石器時代][縄文時代（早期～後期）][近世]","包蔵地・集落・屋敷","[縄文時代]土坑 柱穴 竪穴住居跡 竪穴状遺構 陥し穴 ピット 住居跡 [近世]地下室 土坑 井戸 溝 建物跡 塀跡 柱穴 ピット列 池状遺構 馬場跡 [古墳時代]土杭","黒曜石フレーク 縄文土器 礫 石器 土製品 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 ガラス製品 石製品 古墳土器 骨角製品 ミニチュア",139.7285411,35.69747797,TRUE
13104008900,13104,"89","しんじゅくいっちょうめいせき","新宿一丁目遺跡","新宿区 新宿一丁目","[近世]","屋敷","[旧石器時代]炭化物ブロック [近世]池跡 地下室 半地下室 井戸 溝状遺構 礎石 土坑 柱穴 小穴","磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 ガラス製品 石製品",139.7133385,35.68953692,TRUE
13104009100,13104,"91","いちがややなぎちょういせき","市谷柳町遺跡","新宿区 原町一丁目","[縄文時代][近世]","集落・屋敷・その他（町屋）","[縄文時代]竪穴住居跡 焼土遺構 [近世]建物跡 土蔵基礎 井戸 溝状遺構 土杭 小穴 道跡 大型石組遺構 土蔵 土器皿埋設遺構 礎石建物跡 掘立柱建物跡 溝 石組遺構 木組遺構 硬化面 埋甕 礎石 ピット 石組溝 木組溝 埋鉢 地下室 掘り抜き井戸","(縄文)土器 石器 (弥生)土器 （近世）舶載陶磁器（中国・西洋） 磁器 陶器 せっ器 土器 瓦 ミニチュア 土製品 金属製品 銭貨 木製品 骨角製品 貝製品 ガラス製品 石製品",139.7261405,35.69953681,TRUE
13104009200,13104,"92","ちょうしょうじいせき","長昌寺遺跡","新宿区 市谷薬王寺町","[近世]","社寺・その他の墓","[近世]土坑","縄文土器　陶磁器　人骨",139.725204,35.696808,TRUE
13104009300,13104,"93","あいずみちょういせき","愛住町遺跡","新宿区 四谷四丁目","[縄文時代（前期～中期）][近世]","包蔵地・屋敷・社寺・その他の墓","[近世]墓址　土坑　井戸","縄文土器　磁器　陶器　せっ器　近世土器　瓦　金属製品　木製品　ガラス製品　石製品",139.7179047,35.68998307,TRUE
13104009400,13104,"94","いちがやだいまちいせき","市谷台町遺跡","新宿区 市谷台町","[近世]","屋敷","[近世]土坑　溝　柱列　柱穴　小穴","磁器　陶器　近世土器　瓦　金属製品　骨角製品　ガラス製品　石製品",139.7201363,35.69310603,TRUE
13104009500,13104,"95","いちがやかがちょういっちょうめいせき","市谷加賀町一丁目遺跡","新宿区 市谷加賀町一丁目","[旧石器時代][縄文時代][近世]","包蔵地・屋敷","[縄文時代]陥し穴　[近世]地下室　井戸　溝　建物跡　杭列　土坑　胞衣皿埋納遺構","石器　磁器　陶器　せっ器　近世土器　瓦　金属製品　木製品　ガラス製品　石製品",139.7305838,35.69729674,TRUE
13104009600,13104,"96","いちがやさないちょういせき","市谷左内町遺跡","新宿区 市谷左内町 市谷鷹匠町","[旧石器時代][縄文時代][近世]","包蔵地・屋敷","[近世]地下室 井戸 建物跡 土坑","石器 磁器 陶器 せっ器 近世土器 瓦 金属製品 木製品 ガラス製品 石製品",139.73244,35.69481524,TRUE
13104009700,13104,"97","すみよしちょうみなみいせき","住吉町南遺跡","新宿区 住吉町","[縄文時代（早期～前期）][近世]","包蔵地・屋敷・その他（町屋）","[近世]地下室 半地下室 井戸 土坑 溝 柱穴 小穴 基礎坑 埋桶 排水施設 柵状遺構","縄文土器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 骨角製品 ガラス製品 石製品",139.7214885,35.69259418,TRUE
13104009800,13104,"98","にしわせだいっちょうめいせき","西早稲田一丁目遺跡","新宿区 西早稲田一丁目","[縄文時代][弥生時代（後期）][近世]","包蔵地","","",139.7185258,35.70982738,TRUE
13104009900,13104,"99","かわだちょういせき","河田町遺跡","新宿区 河田町","[縄文時代（早期）][近世]","包蔵地・屋敷","[縄文時代]土坑　炉穴　陥し穴　[奈良時代][平安時代]?土坑　[近世]地下室　井戸　溝　柱穴列　植栽痕　土手跡　土坑　胞衣皿埋納遺構　厠遺構","縄文土器　礫　磁器　陶器　せっ器　近世土器　瓦　土製品　金属製品　木製品　ガラス製品　石製品",139.721025,35.69554975,TRUE
13104010000,13104,"100","わかみやちょういせき","若宮町遺跡","新宿区 若宮町 市谷船河原町 袋町","[縄文時代（中期）][近世]","包蔵地・屋敷","[縄文時代]住居跡 [弥生時代]溝状遺構 ピット [近世]地下室 便所跡 埋桶跡 溝状遺構 柱列 礎石列 ごみ穴 土坑 胞衣皿埋納遺構 土取穴 畝状遺構 半地下室 井戸 水利施設 埋桶 イヌ埋葬遺構 建物跡 胞衣処理遺構 溝 礎石","縄文土器 石器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 骨角製品 ガラス製品 石製品 自然遺物 弥生土器",139.7383409,35.69852653,TRUE
13104010100,13104,"101","ぎょうがんじあと","行元寺跡","新宿区 神楽坂五丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][古墳時代][平安時代][中世][近世]","包蔵地・社寺","[旧石器時代]礫群　[縄文時代]遺物集中部　[古墳時代]竪穴住居跡　[平安時代]竪穴住居跡　[中世]地点貝塚　[中世][近世]土壙墓　板碑集中壙　方形区画溝・溝状遺構　建物跡　竹樋　地下室・室状遺構　井戸・井戸状遺構　水溜状遺構　池跡?　ごみ穴　方形土坑　石列　埋桶　埋甕　胞衣埋納遺構　胎児埋葬遺構　イヌ埋葬遺構","石器　礫　縄文土器　石器　弥生土器　土師器　須恵器　磁器　陶器　せっ器　土器　瓦　土製品　金属製品　木製品　骨角製品　ガラス製品　石製品（板碑等）",139.7391693,35.70264002,TRUE
13104010200,13104,"102","まつだいらせっつのかみかみやしきあと","松平摂津守上屋敷跡","新宿区 荒木町","[近世]","屋敷・その他（下水道）","[近世]石組み暗渠 地下室 ごみ穴 土坑 溝状遺構 小穴","備前系大甕片 角釘 瓦 磁器 陶器 せっ器 近世土器 瓦",139.7241532,35.69026191,TRUE
13104010300,13104,"103","きくいちょういせき","喜久井町遺跡","新宿区 喜久井町","[旧石器時代][縄文時代（中期～後期）][奈良時代][平安時代][近世]","包蔵地・集落・屋敷","[縄文時代]ピット　遺物集中域　[縄文中期]竪穴住居跡　土坑　[縄文後期]竪穴住居跡　土坑　[奈良時代]竪穴住居跡　[平安時代]土坑　[近世]地下室　ウマ埋葬遺構　溝状遺構　道路状遺構　土坑　便所跡　礎石　小穴","縄文土器　石器　須恵器　土師器　須恵器　磁器　陶器　近世土器　せっ器　瓦　土製品　金属製品　木製品　ガラス製品　石製品",139.7218033,35.70478144,TRUE
13104010400,13104,"104","しなのまちいせき","信濃町遺跡","新宿区 信濃町","[縄文時代（前期～後期）][近世]","包蔵地・屋敷","[近世]地下室 半地下室 井戸 井戸状遺構 溝状遺構 地鎮跡 土坑 柱穴 柱穴列 杭穴 小穴","縄文土器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 骨角製品 ガラス製品 石製品",139.7200333,35.68376465,TRUE
13104010500,13104,"105","わかばさんちょうめいせき","若葉三丁目遺跡","新宿区 若葉二丁目 若葉三丁目","[近世]","屋敷跡・その他（町屋）","[近世]杭基礎建物 礎石建物 下水路地 排水樋 井戸 上水井戸・上水施設 埋甕 埋桶 かわらけ埋納遺構 芥溜 盛土地業址 土坑","磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 骨角製品 ガラス製品 石製品 骨角類",139.7244278,35.68334636,TRUE
13104010600,13104,"106","こうとくいんあと","光徳院跡","新宿区 市谷柳町","[近世]","社寺・その他の墓","[近世]甕棺","模造刀　腰板　木製品　人骨",139.7246814,35.69766877,TRUE
13104010800,13104,"108","しょうじょういんいせき","正定院遺跡","新宿区 横寺町","[近世]","社寺・その他の墓","[近世]埋葬施設　石組施設","副葬品（銭貨・数珠・土製人形・レンズ・陶器中碗）",139.7357235,35.70149126,TRUE
13104010900,13104,"109","いちがやたまちいっちょうめいせき","市谷田町一丁目遺跡","新宿区 市谷田町一丁目","[近世]","その他（町屋）","[近世]穴蔵　地下室　井戸　埋桶　溝　土坑　柱列　杭列　小穴　盛土　埋甕　木組遺構　胞衣埋納遺構　火消壺埋納遺構　植栽痕　瓦列　土蔵基礎　礎石　柱穴","磁器　陶器　せっ器　近世土器　瓦　土製品　金属製品　木製品　ガラス製品　石製品",139.7364912,35.69354658,TRUE
13104011000,13104,"110","みずのはらいせき","水野原遺跡","新宿区 若松町","[旧石器時代][縄文時代（早期～後期][近世]","包蔵地・屋敷","[近世]地下室 井戸 建物跡 大甕埋設遺構 桶埋設遺構 胞衣埋納遺構 溝状遺構 柵・柱穴列 瓦溜り 畝状遺構 耕作関連遺構 盛土状遺構 土坑 小穴 ごみ穴 道路 溝 柱穴 建物基礎 小穴列 礎石跡 ピット列 焼土跡 雛壇状の段切り [縄文時代]土器埋設土坑","縄文土器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 ガラス製品 石製品 骨角製品 銭貨 煉瓦 土管",139.7204484,35.69892663,TRUE
13104011100,13104,"111","よつやにちょうめいせき","四谷二丁目遺跡","新宿区 四谷二丁目 若葉一丁目","[近世]","屋敷","[近世]地下室 半地下室 井戸 ごみ穴 上水遺構 溝状遺構 建物基礎 土坑 小穴 上水竹樋井戸 胞衣皿埋納 境堀 採土坑 桶埋納 盛土状遺構 礎石 [縄文時代]小穴","縄文土器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 木製品 ガラス製品 石製品 骨角貝製品",139.7251145,35.68641381,TRUE
13104011200,13104,"112","みなみいがまちいせき","南伊賀町遺跡","新宿区 若葉一丁目","[近世]","その他（町屋）","[近世]地下室　半地下室　井戸　溝状遺構　大型土坑　土坑　柱穴　小穴　胞衣埋納遺構　基礎跡","磁器　陶器　せっ器　近世土器　瓦　土製品　金属製品　木製品　ガラス製品　石製品",139.7242218,35.68694363,TRUE
13104011300,13104,"113","よつやいっちょうめみなみいせき","四谷一丁目南遺跡","新宿区 四谷一丁目 若葉一丁目","[縄文時代（後期）][近世]","包蔵地・屋敷","[縄文時代]土坑 [近世]盛土遺構 地下室 土坑 井戸 溝状遺構 柱穴列 硬化面 版築層 柱穴 胞衣埋納遺構 ごみ穴 礎石（建物跡） 小穴","縄文土器 石器 磁器 陶器 せっ器 近世土器 瓦 土製品 金属製品 ガラス製品 石製品 骨角製品",139.7278267,35.68359733,TRUE
