"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","P"
13120003800,13120,"38","ふじみいけいせきぐん","富士見池遺跡群","練馬区 関町北三丁目　 関町南四丁目","[旧石器時代][縄文時代（早期～後期）][中世]","集落","[旧石器時代]石器ブロック　礫群　[縄文時代]住居","石器（石鏃　打製石斧）　石棒　縄文土器",139.5691093,35.72575664,TRUE
13120004200,13120,"42","むさしせききたいせき","武蔵関北遺跡","練馬区 関町北四丁目","[旧石器時代][縄文時代（草創期～中期）]","集落","[旧石器時代]石器ブロック　礫群　[縄文時代]集石　陥穴　土坑　貯蔵穴","石器　縄文土器",139.5746712,35.72885034,TRUE
13120004300,13120,"43","ふじみいけきたいせき","富士見池北遺跡","練馬区 関町北四丁目","[旧石器時代][縄文時代（早期～中期）]","集落","[旧石器時代]石器ブロック　炉穴","縄文土器　石器",139.5684227,35.72885034,TRUE
13120004500,13120,"45","しろやまいせき・あたごやまるい","城山遺跡・愛宕山塁","練馬区 上石神井三丁目","[旧石器時代][縄文時代（早期～晩期）][弥生時代][中世]","集落・城館","[旧石器時代]礫群　[縄文時代]住居　石器集中部　礫群　炉穴　集石土坑　濠状遺構　住居址　[中世]堀","石器　縄文土器　弥生土器　ナイフ形石器　尖頭器　細石刃　細石刃核　石鏃　扶入磨石　鉄製品",139.5927615,35.732401,TRUE
13120005000,13120,"50","しゃくじいだいいせき・しゃくじいじょうあと","石神井台遺跡・石神井城跡","練馬区 石神井台一丁目","[旧石器時代][縄文時代（早期～後期）][古墳時代][奈良時代][平安時代][中世]","集落・城館","[旧石器時代]礫群　[中世]ピット　地下式土坑　溝状遺構　[時代不明]住居　柱穴群　溝状遺構","石器　縄文土器　弥生土器　土師器　須恵器　陶磁器　木製品　素焼土器　瓦器　鉄器　石臼",139.5958224,35.73608288,TRUE
13120005600,13120,"56","","練馬区No.56遺跡","練馬区 石神井台一丁目","[旧石器時代][縄文時代（中期～後期）]","包蔵地","","縄文土器",139.596818,35.73934338,TRUE
13120005700,13120,"57","おうぎやまいせき","扇山遺跡","練馬区 石神井台四丁目","[旧石器時代][縄文時代（草創期・中期～後期）]","集落","[旧石器時代]礫群　ブロック　[縄文時代]竪穴住居址　土坑　礫群　石器ブロック　住居址　集中土坑　土器埋設遺構　集石","縄文土器　石器　細石刃　ナイフ形石器　尖頭器　有舌尖頭器　打製石斧　石鏃　石皿",139.5870967,35.73256821,TRUE
13120005800,13120,"58","","練馬区No.58遺跡","練馬区 石神井台七丁目","[旧石器時代]","集落","[旧石器時代]礫群","石器",139.578791,35.73024386,TRUE
13120006000,13120,"60","","練馬区No.60遺跡","練馬区 下石神井六丁目","[旧石器時代][縄文時代（中期）]","包蔵地","","剥片　縄文土器　石器",139.6059847,35.73457799,TRUE
13120006400,13120,"64","いけぶちいせき","池淵遺跡","練馬区 石神井町五丁目","[旧石器時代][縄文時代（草創期～後期）][弥生時代（後期）][古墳時代][中世]","集落","[旧石器時代]礫群　[縄文時代]住居　土坑　ピット　[中世]溝状遺構","石器（打製石斧　石皿　石鏃）　縄文土器　弥生土器　土師器　須恵器　陶磁器",139.6020365,35.73797788,TRUE
13120006800,13120,"68","","練馬区No.68遺跡","練馬区 石神井町三丁目","[旧石器時代][縄文時代（中期）]","包蔵地","","（旧石器）剥片　ナイフ形石器　（縄文）　土器",139.6060534,35.7412383,TRUE
13120006900,13120,"69","わだいせき","和田遺跡","練馬区 石神井町三丁目","[旧石器時代][縄文時代（中期）]","集落","[旧石器時代]礫群　[縄文時代]住居　石器ブロック　礫群　陥穴　土坑","縄文土器　削器　剥片　調整剥片　尖頭器",139.607049,35.74299386,TRUE
13120007300,13120,"73","たかまつにちょうめいせき","高松二丁目遺跡","練馬区 高松二丁目","[旧石器時代][縄文時代（早期・中期）]","集落","[旧石器時代]石器ブロック　礫群","縄文土器　削器　ナイフ形石器　錐　礫器　ハンマーストーン　ノッヂ　焼礫",139.6302749,35.74707284,TRUE
13120007400,13120,"74","","練馬区No.74遺跡","練馬区 旭町三丁目","[旧石器時代][縄文時代（後期）]","包蔵地","","石器　縄文土器",139.6270604,35.77399357,TRUE
13120008300,13120,"83","","練馬区No.83遺跡","練馬区 下石神井三丁目　 南田中五丁目","[旧石器時代][縄文時代（中期・後期）]","集落","[古墳時代]竪穴住居址","(旧石器)剥片　（縄文）土器　(古墳)土師器",139.6087656,35.73914831,TRUE
13120008400,13120,"84","ふじみだいさんちょうめいせき","富士見台三丁目遺跡","練馬区 富士見台三丁目","[旧石器時代][縄文時代（中期）]","集落","住居址　集石","縄文土器　石器",139.6208736,35.73914837,TRUE
13120008500,13120,"85","はるきやまいせき","春木山遺跡","練馬区 富士見台四丁目","[旧石器時代][縄文時代（中期～後期）]","包蔵地","","縄文土器　石器",139.6223499,35.7447773,TRUE
13120008700,13120,"87","","練馬区No.87遺跡","練馬区 石神井町一丁目","[旧石器時代][縄文時代(中期)]","集落","[旧石器時代]礫群","縄文土器",139.6110546,35.7407089,TRUE
13120008900,13120,"89","なかむらばしいせき","中村橋遺跡","練馬区 貫井二丁目","[旧石器時代][縄文時代（中期～後期）][弥生時代（後期）][古墳時代][奈良時代][平安時代]","集落","[縄文時代]住居　炉　集石土坑　土坑　[平安時代]住居址","縄文土器　石器　土偶　弥生土器　土師器　打製石斧　石匙　掻器　須恵器坏（墨書土器）",139.6368036,35.73993539,TRUE
13120009100,13120,"91","ぬくいにちょうめいせき","貫井二丁目遺跡","練馬区 貫井二丁目","[旧石器時代][縄文時代（中期～後期）][弥生時代（後期）][奈良時代][平安時代][近世]","集落・その他の墓","[縄文時代]住居　土坑　[弥生時代]住居　[奈良時代][平安時代]住居　土師器焼成坑　[近世]墓壙　溝状遺構","石器　縄文土器　弥生土器　土師器　須恵器　馬具　家牛骨　人骨",139.633851,35.74043699,TRUE
13120009400,13120,"94","たじまいせき","田島遺跡","練馬区 貫井四丁目","[旧石器時代][縄文時代（草創期～中期）][弥生時代（後期）]","集落","[旧石器時代]石器ブロック　[縄文時代]集石　[弥生時代]住居","縄文土器　石器　弥生土器",139.6271906,35.74341865,TRUE
13120009800,13120,"98","おさきいせき","尾崎遺跡","練馬区 春日町五丁目","[旧石器時代][縄文時代（早期～晩期）][弥生時代][奈良時代][平安時代][中世][近世]","集落・墓地","[旧石器時代]礫群　[縄文時代]焼土　[弥生時代]土坑　溝状遺構　[平安時代]住居　井戸　[中世]柱穴群　井戸　土坑　溝状遺構　[近世]溝状遺構","石器　縄文土器　弥生土器　土師器　須恵器　陶磁器　木器",139.6398092,35.74706462,TRUE
13120010000,13120,"100","","練馬区No.100遺跡","練馬区 早宮一丁目","[旧石器時代][縄文時代（中期）][弥生時代]","集落","[弥生時代]住居址","縄文土器　弥生土器",139.661941,35.75106414,TRUE
13120010200,13120,"102","","練馬区No.102遺跡","練馬区 早宮三丁目","[旧石器時代]","包蔵地","[旧石器時代]礫群","石器",139.6520189,35.74568643,TRUE
13120010400,13120,"104","","練馬区No.104遺跡","練馬区 氷川台二丁目","[旧石器時代]","集落","[旧石器時代]礫群","石器",139.6674685,35.75675087,TRUE
13120010500,13120,"105","","練馬区No.105遺跡","練馬区 氷川台二丁目","[旧石器時代][縄文時代（後期）]","包蔵地","","縄文土器",139.6675715,35.7554414,TRUE
13120010800,13120,"108","くりやま・うまのかみやしきあといせき","栗山・右馬頭屋敷跡遺跡","練馬区 練馬二丁目","[旧石器時代][縄文時代（草創期～後期）][弥生時代（後期）][古墳時代][平安時代][中世]","集落","[旧石器時代]石器ブロック　礫群　[縄文時代]住居　炉穴　陥穴　土坑　ピット　[平安時代]住居　[時代不明]溝状遺構","縄文土器　石器　弥生土器　土師器　須恵器",139.6531301,35.74299634,TRUE
13120011400,13120,"114","たかいなりいせき","高稲荷遺跡","練馬区 桜台六丁目","[旧石器時代][縄文時代（早期・中期）][弥生時代]","集落","[縄文時代]土坑　[弥生時代]溝状遺構","",139.6583018,35.74844499,TRUE
13120011600,13120,"116","こたけいせき","小竹遺跡","練馬区 小竹一丁目","[旧石器時代][縄文時代（早期・中期）][近世]","集落","[縄文時代]住居　土坑　住居址　屋外埋甕","縄文土器　石器　石鏃　スタンプ形石器　大珠　ナイフ形石器",139.67833,35.74126865,TRUE
13120011800,13120,"118","こたけちょうにちょうめいせき","小竹町二丁目遺跡","練馬区 小竹二丁目","[旧石器時代][縄文時代（早期、中期、後期）][近世]","包蔵地","[縄文時代]土坑　柱穴","旧石器　縄文土器　石器（打製石斧　石鏃等）　陶磁器　土器　瓦　鉄釘　銭貨",139.6760859,35.74359656,TRUE
13120012000,13120,"120","なかむらみなみいせき","中村南遺跡","練馬区 中村南一丁目","[旧石器時代][縄文時代（中期）][古墳時代]","集落","[縄文時代]住居　竪穴住居址　屋外炉址　集石土坑　土坑　ピット","石器　縄文土器　土師器",139.6473182,35.7279641,TRUE
13120012700,13120,"127","","練馬区No.127遺跡","練馬区 豊玉南三丁目","[旧石器時代][縄文時代（中期～後期）]","集落","[縄文時代]住居","石器　縄文土器",139.6505251,35.72902318,TRUE
13120012800,13120,"128","きたあらいいせき","北新井遺跡","練馬区 豊玉北二丁目","[旧石器時代][縄文時代（中期）][近世]","集落","[旧石器時代]石器ブロック[縄文時代]堅穴住居跡　屋外炉　[近世]溝状遺構","ナイフ形石器　縄文土器　土偶　耳栓　石鏃　石皿　打製石斧　磨製石斧　近世陶磁器",139.665527,35.734074,TRUE
13120012900,13120,"129","くりはらいせき","栗原遺跡","練馬区 氷川台一丁目","[旧石器時代][縄文時代（早期～後期）][弥生時代（後期）][奈良時代][平安時代]","集落","[旧石器時代]礫群　[弥生時代][奈良時代][平安時代]住居","石器　縄文土器　弥生土器　土師器　須恵器　砥石　石製紡錘車",139.6725153,35.75546926,TRUE
13120013000,13120,"130","ねりまじょうあと","練馬城跡","練馬区 向山三丁目","[旧石器時代][縄文時代（早期～中期）][弥生時代][古墳時代][奈良時代][平安時代][中世]","集落・城館","[旧石器時代]石器ブロック　[縄文時代]炉穴　集石　土坑　[古墳時代]住居[中世]堀切り","縄文土器　石器　土師器　須恵器",139.6458275,35.74255871,TRUE
13120014300,13120,"143","ひがしはやぶちいせき","東早淵遺跡","練馬区 早宮一丁目","[旧石器時代][縄文時代（早期～前期）][弥生時代][古墳時代][平安時代]","集落","[縄文時代]住居　炉穴　土坑　ピット　[弥生時代]方形周溝墓　[古墳時代]住居","縄文土器　石器　弥生土器",139.6597437,35.75106414,TRUE
13120014600,13120,"146","くずはらいせきび－ちてん","葛原遺跡B地点","練馬区 関町北二丁目","[旧石器時代][縄文時代（早期～前期）]","集落","[旧石器時代]礫群　[縄文時代]住居　炉穴","縄文土器　石器",139.5759071,35.72595174,TRUE
13120015000,13120,"150","あたごしたいせき","愛宕下遺跡","練馬区 大泉町四丁目","[旧石器時代][縄文時代（草創期～後期）][弥生時代（後期）][近世]","集落","[旧石器時代]礫群　石器ブロック　[縄文時代]住居　陥穴　集石　竪穴住居","縄文土器　石器　陶磁器",139.5999673,35.75929407,TRUE
13120015100,13120,"151","おおいずみなかじまいせき","大泉中島遺跡","練馬区 大泉学園町二丁目","[旧石器時代][縄文時代（早期～後期）]","集落","[旧石器時代]礫群　[縄文時代]住居　土坑　ピット","縄文土器　石器",139.5844902,35.75482149,TRUE
13120015200,13120,"152","みなみおはやしいせき","南於林遺跡","練馬区 豊玉中一丁目","[旧石器時代][縄文時代（早期～晩期）][古墳時代]","包蔵地・その他（水田跡）","[古墳時代]ピット　溝状遺構　水田","縄文土器　石器　土師器",139.662674,35.730206,TRUE
