"JASID","LGC","Site_no","SiteName_furigana","SiteName_original","Address","Chronology","SiteType","ArchaeologicalFeatures","MajorArtefacts","Lon","Lat","Y"
13117001700,13117,"17","うめのきいせき","梅ノ木遺跡","北区 西が丘一丁目　西が丘二丁目","[縄文時代][弥生時代]","包蔵地","[縄文時代]土坑　ピット","縄文土器　石器　土製品",139.7145954,35.76835906,TRUE
13117001800,13117,"18","しみずざかいせき","清水坂遺跡","北区 中十条四丁目　十条仲原四丁目","[縄文時代（早期〜前期）][弥生時代]","集落・貝塚","[弥生時代][古墳時代]堅穴建物址","弥生土器　土師器",139.7220455,35.76866549,TRUE
13117001900,13117,"19","じゅうじょうだいいせきぐん","十条台遺跡群","北区 中十条一丁目　 中十条二丁目　 中十条三丁目　 王子本町一丁目　 王子本町二丁目　 王子本町三丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落・その他の墓","[縄文時代]住居　[弥生時代][古墳時代]住居址　方形周溝墓　[弥生時代]環濠　方形周溝墓　[古墳時代]周溝　溝址　[奈良時代]住居址　[近世]溝","縄文土器　石斧　弥生土器　土師器　須恵器　人骨　鉄製品　土製品",139.7293239,35.7586086,TRUE
13117002700,13117,"27","にしがはらいせきぐん","西ヶ原遺跡群","北区 西ヶ原一丁目　 西ヶ原二丁目　 西ヶ原三丁目　 上中里一丁目　 王子一丁目","[旧石器時代][縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・貝塚・その他の墓・城館","[縄文時代]住居址　土坑　ピット群　土壙墓　墓壙　貝塚　[弥生時代]住居址　土坑　溝址　方形周溝墓　環濠　[弥生時代][古墳時代]方形周溝墓　[古墳時代]住居址　土坑　溝址　古墳　[奈良時代][平安時代]住居址　掘立柱建物址　ピット　土坑　溝　正倉大溝　溝址　[中世][近世]溝址　土坑　[近世]建物　ピット土坑　地下式土坑　井戸　溝　区画溝　道路　土壙墓群　柵列　集石　特殊埋葬遺構","掻器　彫器　縄文土器　打斧　磨斧　石鏃　抉入石器　石器　ヤス状鹿角製品　耳飾　土板　埋葬人骨　動物遺存体　石皿　磨石　凹石　敲石　石核　大珠　骨角器　弥生土器　石皿　磨石　敲石　滑石製玉　土師器　須恵器　支脚　砥石　紡錘車　土錘　羽口　土玉　鉄製品　陶磁器類　土製品　鉄製品　銭貨　鳥獣魚骨　貝　剥片石器",139.7428408,35.74611874,TRUE
13117003000,13117,"30","なかざといせき","中里遺跡","北区 上中里二丁目　東田端一丁目　東田端二丁目","[縄文時代（早期〜後期）][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","包蔵地・貝塚","[縄文時代]集石　貝塚　木枠付土坑　杭列　炉址　木道　焚き火跡　波食台　[奈良時代][平安時代][中世]掘立柱建物　土坑　道路状遺構　杭列　[近世]旧河道","縄文土器　石斧　石皿　石棒　独木舟　石器　貝製品　耳栓　弥生土器　土師器　須恵器　埴輪　瓦　陶磁器　煙管　木簡　木製品　銭貨",139.7547197,35.74386169,TRUE
13117003100,13117,"31","たばたちょういせき","田端町遺跡","北区 中里一丁目　 中里二丁目　 中里三丁目　 田端三丁目　 田端四丁目","[弥生時代][古墳時代][奈良時代][平安時代][中世]","集落","[弥生時代]住居　[古墳時代]土坑　溝　土師器焼成遺構　[奈良時代]井戸","弥生土器　土師器　須恵器　陶器　板碑",139.7523851,35.73773108,TRUE
13117003200,13117,"32","たばたふどうさかいせき","田端不動坂遺跡","北区 田端一丁目","[縄文時代（前期）][弥生時代（中期〜後期）][古墳時代][奈良時代][平安時代][中世][近世][近代]","集落","[縄文時代]住居址　[弥生時代][古墳時代]住居址　方形周溝墓　掘立柱建物址　土坑　[奈良時代][平安時代]住居址　掘立柱建物址　ピット　道路状遺構　溝址　[平安時代]住居址　柵列　[中世][近世]道路址　溝址　[近代]胞衣埋納遺構　[時代不明]住居　土坑　溝","縄文土器　弥生土器　土師器　須恵器　陶器（灰釉）　支脚　石皿　鉄器　帯金具　青銅鏡　銅鏃　玉類",139.7624359,35.73559222,TRUE
13117003300,13117,"33","くまのじんじゃほっぽういせき","熊野神社北方遺跡","北区 志茂五丁目","[弥生時代]","包蔵地","","弥生土器",139.7321573,35.78544019,TRUE
13117003400,13117,"34","くまのじんじゃいせき","熊野神社遺跡","北区 志茂四丁目","[弥生時代]","包蔵地","","弥生土器　獣骨　埋れ木",139.7322603,35.78374128,TRUE
13117003500,13117,"35","しもいせき","志茂遺跡","北区 志茂三丁目　 志茂四丁目","[弥生時代][古墳時代][奈良時代][平安時代]","集落","[弥生時代][古墳時代]方形周溝墓　土坑　溝址　[奈良時代][平安時代]溝址","弥生土器　土師器 須恵器",139.7345606,35.7798977,TRUE
13117004000,13117,"40","なかざとはけうえ","中里峽上遺跡","北区 中里三丁目　 田端六丁目　 上中里一丁目　 西ケ原一丁目","[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落・貝塚","[弥生時代]住居址　[古墳時代][奈良時代]住居址　掘立柱建物　溝址　特殊遺構　[平安時代]掘立柱建物　住居址　土坑","弥生土器　土師器　須恵器　砥石　鉄製品　瓦　鉄滓",139.7518616,35.74189019,TRUE
13117004100,13117,"41","たばたにしだいどおりいせき","田端西台通遺跡","北区 田端二丁目　 田端三丁目　 田端四丁目　 田端五丁目　 田端六丁目","[縄文時代][弥生時代][古墳時代][奈良時代][平安時代][中世][近世]","集落・貝塚・古墳","[縄文時代]堅穴建物址　土坑　[弥生時代]堅穴建物址　方形周溝墓　[古墳時代]堅穴建物址　円墳　住居址　[奈良時代][平安時代]堅穴建物址　掘立柱建物址　住居址　[平安時代]土坑　溝　畝[中世]溝址","縄文土器　弥生土器　土師器　須恵器　灰釉陶器　金属製品　石製品　土製器　銭貨　陶磁器　ガラス製品　石器　鉄製品　帯金具　ガラス小玉　鉄釧",139.7576637,35.73804458,TRUE
13117004200,13117,"42","としまばんばいせき","豊島馬場遺跡","北区 豊島八丁目　 王子五丁目","[弥生時代（後期）][古墳時代][奈良時代][平安時代][中世][近世]","集落","[弥生時代][古墳時代]住居　掘立柱建物　土坑　溝　方形周溝墓　ピット　[古墳時代]井戸","弥生土器　土師器　須恵器　土製品　管玉　勾玉　ガラス小玉鋳型　陶磁器　木製品　石臼",139.7394357,35.76833798,TRUE
13117004400,13117,"44","ひがしやといせき","東谷戸遺跡","北区 西ケ原一丁目","[縄文時代（早期・中期〜後期）][弥生時代][近世]","集落","[縄文時代]住居　土坑　ピット　[近世]井戸　溝","縄文土器　打斧　磨斧　石鏃　石錘　石皿　磨石　敲石　土偶　陶器　板碑",139.7449007,35.74205042,TRUE
13117004700,13117,"47","じゅうじょうくぼいせき","十条久保遺跡","北区 十条台一丁目","[縄文時代（後期）][弥生時代（後期）][奈良時代][平安時代][中世][近世]","集落","[縄文時代]土坑　[弥生時代]井戸址　土坑　[奈良時代]住居址　[奈良時代][平安時代]住居址　掘立柱建物址　井戸址　土坑　[弥生時代]〜[近世]ピット群　土坑　[奈良時代]〜[近世]溝址　[平安時代]〜[近世]道路址　[中世]井戸址　[近世]畝","縄文土器　弥生土器　木製品　土師器　須恵器　陶磁器　銭貨　中世陶器　近世陶磁器　石器",139.7275011,35.75690203,TRUE
13117004900,13117,"49","みちあいいせき","道合遺跡","北区 赤羽台一丁目　 赤羽台二丁目","[縄文時代（早期〜前期・後期）][弥生時代][古墳時代][奈良時代][平安時代][近世]","集落","[縄文時代]土坑　ピット　小貝塚　[弥生時代][古墳時代]住居址　土坑　ピット　[奈良時代][平安時代]住居址　土坑　溝址　[近世]溝址","縄文土器　石器　弥生土器　土師器　須恵器　陶磁器類",139.7145221,35.77628119,TRUE
13118000400,13118,"4","どうかんやまいせき","道灌山遺跡","荒川区 西日暮里四丁目　 西日暮里五丁目","[旧石器時代][縄文時代（前期〜後期）][弥生時代][奈良時代][平安時代][中世][近世]","集落","[弥生時代]環濠　住居　[平安時代]住居　掘立柱建物　土坑　柵状遺構　[平安時代〜近世]溝状遺構","ナイフ形石器　縄文土器　石鏃　敲石　石器　弥生土器　土師器　須恵器　鞴　紡錘車　人形　銭貨　陶磁器片",139.7651699,35.73318334,TRUE
13118001100,13118,"11","まちやよんちょうめみあがりいせき","町屋四丁目実揚遺跡","荒川区 町屋四丁目","[縄文時代][弥生時代][奈良時代][平安時代][中世][近世]","包蔵地","[古墳時代]周溝　井戸址　溝址　土杭　ピット","縄文土器　弥生土器　土師器　須恵器　陶磁器　瓦　板碑　木製品",139.7781131,35.74651757,TRUE
13119000100,13119,"1","なりますいっちょうめいせき","成増一丁目遺跡","板橋区 成増一丁目","[縄文時代（早期〜中期）][弥生時代（後期）][古墳時代]","包蔵地・集落","[縄文時代]住居　土坑　埋甕　[弥生時代][古墳時代]住居　倉庫","縄文土器　石器　弥生土器　土師器　土製勾玉",139.6267984,35.77824962,TRUE
13119000200,13119,"2","なりますずうこう／なりますしんでんばらいせき","成増百向／成増新田原遺跡","板橋区 成増二丁目　 成増三丁目","[旧石器時代][縄文時代（早期〜中期）][弥生時代（後期）]","包蔵地・集落","[縄文時代]住居　竪穴状遺構　集石　[弥生時代]住居","縄文土器　石器　弥生土器",139.6277597,35.78089564,TRUE
13119000300,13119,"3","なりますとのやまいせき","成増との山遺跡","板橋区 成増三丁目","[旧石器時代][縄文時代（早期〜後期）][弥生時代（中期〜後期）]","包蔵地・集落","[旧石器時代]ブロック　礫群　[縄文時代]土坑　[弥生時代]住居","ナイフ形石器　角錐状石器　台形様石器　楔形石器　掻器　彫器　敲石　石核　剥片　焼礫　縄文土器　石器　弥生土器",139.6312273,35.78042215,TRUE
13119000500,13119,"5","","板橋区No.5遺跡","板橋区 成増四丁目","[弥生時代（後期）][古墳時代]","包蔵地","","弥生土器　土師器",139.6352098,35.78585321,TRUE
13119000600,13119,"6","","板橋区No.6遺跡","板橋区 成増四丁目","[縄文時代][弥生時代][古墳時代]","包蔵地","","縄文土器　磨斧　弥生土器　土師器　須恵器",139.6367891,35.78624312,TRUE
13119000700,13119,"7","すがわらじんじゃだいちうえいせき","菅原神社台地上遺跡","板橋区 成増四丁目　 成増五丁目","[旧石器時代][縄文時代（前期）][弥生時代（後期）][古墳時代][平安時代][近世]","集落・古墳","[旧石器時代]ブロック　礫群　[縄文時代]住居　炉穴　焼土　土坑　墓壙　[弥生時代]住居　掘立柱建物　ピット　焼土　土坑　[古墳時代]円墳　方形周溝墓　[平安時代]住居　[近世]土坑　溝状遺構","ナイフ形石器　台形様石器　剥片　礫　縄文土器　磨斧　石鏃　石皿　台石　弥生土器　土師器　須恵器　土製玉類　ガラス小玉　けつ状耳飾　陶磁器　鉄製品　ガラス製品",139.6316049,35.78356942,TRUE
13119000800,13119,"8","なりますてんじんわきいせき","成増天神脇遺跡","板橋区 成増四丁目　 成増五丁目","[旧石器時代][縄文時代（早期・中期〜後期）][弥生時代（後期）][古墳時代][奈良時代][近世]","包蔵地","","縄文土器　弥生土器",139.6324976,35.78490628,TRUE
13119001200,13119,"12","あかつかかみやつみなみいせき","赤塚上谷津南遺跡","板橋区 赤塚二丁目","[縄文時代][弥生時代（後期）][古墳時代]","集落","[弥生時代]住居","",139.6414926,35.77331944,TRUE
13119001400,13119,"14","あかつかはらいせき","赤塚原遺跡","板橋区 赤塚三丁目","[縄文時代（早期）][弥生時代（後期）][奈良時代][平安時代][近世]","包蔵地・集落","[縄文時代]炉穴　土坑　陥穴　[奈良時代][平安時代]住居跡　掘立柱建物跡　ピット列　ピット　[近世]溝状遺構　井戸","土師器　須恵器　石器　縄文土器　須恵系土師質土器　陶磁器　近世土器",139.639364,35.77794324,TRUE
13119001800,13119,"18","","板橋区No.18遺跡","板橋区 赤塚四丁目","[縄文時代][弥生時代][古墳時代]","包蔵地","","縄文土器　弥生土器",139.6399477,35.78334661,TRUE
13119001900,13119,"19","あかつかかぶらがやとみなみいせき","赤塚蕪ヶ谷戸南遺跡","板橋区 赤塚四丁目","[弥生時代]","包蔵地","[弥生時代]住居","弥生土器",139.638746,35.78376438,TRUE
13119002100,13119,"21","あかつかかぶらがやときたいせき","赤塚蕪ヶ谷戸北遺跡","板橋区 赤塚四丁目","[弥生時代（後期）][古墳時代]","包蔵地","[弥生時代]住居","弥生土器　土師器",139.6386087,35.78479488,TRUE
13119002200,13119,"22","あかつかひかわじんじゃほっぽういせき","赤塚氷川神社北方遺跡","板橋区 赤塚四丁目","[旧石器時代][縄文時代（晩期）][弥生時代（中期〜後期）][古墳時代][奈良時代][近世]","包蔵地・集落","[弥生時代][古墳時代]住居","ナイフ形石器　縄文土器　石器　弥生土器　土師器　須恵器",139.6390894,35.78652162,TRUE
